Targetid,mag_g,magerr_g,mag_r,magerr_r,mag_i,magerr_i
39628367871348782,21.348478,-0.02243493772064092,21.226665,-0.024348689581327274,21.048752,-0.03263312686866874
39628367879733441,21.364456,-0.024939833584225822,21.225365,-0.028851072410309844,21.187195,-0.03953161919688083
39628367883928242,21.161184,-0.01955532333616399,21.082888,-0.02044480892031686,20.772205,-0.02448462989709542
39628367883928290,21.618587,-0.04193119508095777,21.028591,-0.01878208419329509,20.704163,-0.02315265210941091
39628367888122230,21.372814,-0.028821160976774885,21.152422,-0.02485550929426436,21.173708,-0.05283102604194471
39628373273609833,21.420837,-0.026362458416891183,21.220205,-0.029405217583435235,21.161299,-0.032943672233137516
39628373273610396,20.782413,-0.01203588446959938,20.537933,-0.01117244784587499,20.630268,-0.017432980236056664
39628373273611346,20.061872,-0.0067854294102401135,19.966816,-0.006759559853393329,20.037476,-0.010708840275896865
39628373273611694,20.505547,-0.010100295637994364,20.15787,-0.007957147867743316,20.112095,-0.011710021527376465
39628373273612167,21.858377,-0.09187142714161345,21.366484,-0.07015847363167167,21.431915,-0.07637957010099972
39628373277802573,19.636059,-0.004835058870305737,19.571383,-0.004838795753808098,19.581867,-0.00763855157097769
39628373277803980,20.589462,-0.010513148824652877,20.23674,-0.008592988266666005,20.125412,-0.01201782906565746
39628373277806814,21.613945,-0.12487974125899438,21.487665,-0.05370493371036927,21.484634,-0.0724785942368911
39628373281998728,22.04903,-0.2009471237015096,21.515594,-0.07671886233549097,21.507214,-0.15435025629102897
39628373281999635,21.700344,-0.04392654722505417,21.376696,-0.029969522545357993,21.319448,-0.04217234641136826
39628373286195081,21.476194,-0.036076855969227745,21.171303,-0.021782986244052616,21.05255,-0.02996910588273952
39628373290385492,20.786865,-0.01205242161574593,20.53404,-0.009984186509241613,20.437214,-0.014405771021003584
39628373307164424,21.1555,-0.017721154129185856,20.895567,-0.01476172521990015,20.745947,-0.020530531493392838
39628373319749817,21.729994,-0.09338938857586661,21.498253,-0.0455399883517551,21.49429,-0.06584671944543524
39628373319750273,21.714184,-0.0658586779161755,21.448229,-0.03607244326519907,21.311712,-0.04935342607617964
39628373319750552,21.300766,-0.02325794261769473,20.809156,-0.0137703754596886,20.854744,-0.02266430914605229
39628373336526333,21.075432,-0.018766355248968056,20.67907,-0.01269009619836291,20.628857,-0.018086581091605457
39628373336526868,21.18612,-0.01981686250587692,20.824963,-0.014040457355087084,20.806341,-0.022003846370757703
39628373340717434,21.612892,-0.04644467211067108,21.274288,-0.025939822761222305,21.173277,-0.03688868864000729
39628373340718553,21.144047,-0.04012788275487383,20.840303,-0.029315228767195153,20.610085,-0.08274176280674204
39628373340718698,21.25868,-0.03778999532134018,20.819462,-0.02092276829199727,20.748388,-0.029870840284514852
39628373340720769,20.51893,-0.011663126458358862,19.926193,-0.007227697404807452,19.871372,-0.010472943205873926
39628373340721002,21.195553,-0.02163377599266324,20.980644,-0.01973466928041987,20.833294,-0.023200997531299464
39628373340721507,20.876911,-0.015815728006210165,20.682775,-0.013395444922594752,20.592882,-0.01802889268572479
39628373344911826,21.142612,-0.019232249524977558,20.71627,-0.013328591872542242,20.392235,-0.014921393825140388
39628373344912430,20.040453,-0.008622930543663213,19.61501,-0.005558955980723111,19.612137,-0.008775691766317276
39628373344912616,20.866156,-0.015207648283617746,20.63086,-0.01315029422929049,20.370686,-0.015602759775263214
39628373344913068,20.101585,-0.009056593459782306,19.62951,-0.005689854267078505,19.383305,-0.007565783285271651
39628373344915017,17.668537,-0.0015067430107662883,17.600325,-0.0013787091800154408,17.531273,-0.0023012795466611827
39628373344915159,20.804768,-0.014460428461785161,20.466768,-0.011267642078543968,20.528185,-0.016426046330542197
39628373349105751,20.28474,-0.010131462239717759,20.084227,-0.008039714387822326,19.836916,-0.01047172129866763
39628373349108148,21.361614,-0.02762387622493683,20.982313,-0.018851136091596648,20.543373,-0.017808802102697786
39628373349109371,20.056402,-0.008640237864929658,19.966337,-0.007353427876415748,19.818596,-0.010139482112959557
39628373349109420,21.454527,-0.029261472440836635,20.90844,-0.017252462695528745,20.838404,-0.02137788388878958
39628373349110152,19.514322,-0.005780743216122292,19.41018,-0.00469385462515273,19.273272,-0.0069396913238851145
39628373349110284,21.472446,-0.030700704541411765,21.103878,-0.021449362016635897,21.13401,-0.03223209246115801
39628373353300130,21.185852,-0.019662139170233132,20.968353,-0.0179344299824304,20.79879,-0.021522487771840564
39628373353301119,20.849411,-0.01463643249497628,20.654581,-0.013656950658340404,20.636328,-0.019508678184312053
39628373353301370,20.116581,-0.00900391587147571,19.765686,-0.006390892245173903,19.789198,-0.010182786203176603
39628373353301611,21.511698,-0.036014488072524026,21.220936,-0.032144803835390354,21.193073,-0.045204471493981845
39628373357496720,21.716291,-0.06827446415953567,21.407965,-0.042524918204180785,21.157988,-0.04067605622723547
39628373357498345,21.369036,-0.022788540642386626,21.048136,-0.018489065374073167,20.67226,-0.019491209250902336
39628373361690391,21.936672,-0.12570423778350084,21.640875,-0.0686194372368386,21.302645,-0.06161250520806638
39628373361691258,21.682617,-0.05454005640199761,21.188526,-0.02330350470393213,20.881815,-0.025792620287112995
39628373365883499,21.545692,-0.04368831417275922,21.440807,-0.04486756171068209,21.257927,-0.051020197277594756
39628373365884446,20.737942,-0.012284054000539613,20.447338,-0.010251921831493274,20.568966,-0.018222735814662064
39628373365885265,21.231419,-0.01953380043752431,21.005764,-0.018515327535784762,20.723726,-0.020570230908722717
39628373365886187,21.630558,-0.06065677106522964,21.55697,-0.06306012877340003,21.482485,-0.08564021169988592
39628373370077285,21.89539,-0.13895585187829637,21.478064,-0.078706156053081,21.440859,-0.22265826923805954
39628373370077497,21.600082,-0.0737037651007399,21.308954,-0.03238942746009077,20.884727,-0.025811673821984866
39628373370078408,21.810503,-0.08640659619280756,21.438187,-0.04868713982563429,21.309898,-0.06174541258686408
39628373370080411,20.498533,-0.01012930755131648,19.94389,-0.006544370888837188,19.792217,-0.009626017101545183
39628373374274172,20.922207,-0.015344291281606302,20.850649,-0.015480355152259635,20.690033,-0.02162086765857191
39628373374274694,21.149942,-0.01764824765123206,20.966774,-0.01718027680255699,20.704681,-0.023324122766365377
39628373374276139,21.232178,-0.020236731119696098,20.955362,-0.016533284704598264,20.94042,-0.030242562114220616
39628378751372453,21.50441,-0.03628415338048978,21.227161,-0.02758329782225173,21.067736,-0.03377336431328462
39628378751372467,21.55588,-0.04501910103657397,21.27602,-0.03775961247609719,21.286783,-0.0451827087014908
39628378751372877,21.158146,-0.018316162937427407,21.025896,-0.01885503542696077,20.968267,-0.02536349083329842
39628378751372882,18.778221,-0.0024985553505809566,18.55875,-0.0020573629539125957,18.709995,-0.004226433421739491
39628378751372962,21.096024,-0.02317130139816624,20.834755,-0.020236141059322265,20.886518,-0.04218100025261396
39628378751373531,18.87991,-0.002693282831784416,18.648346,-0.002195225604903921,18.635303,-0.004003092179196248
39628378751374115,20.769112,-0.012956387760103443,20.483692,-0.010426840122064455,20.63447,-0.018757219057313947
39628378755567699,21.985922,-0.10566610650899658,21.314829,-0.03552002393880837,21.210495,-0.03842274991910142
39628378763953182,18.359224,-0.001811455699031597,18.041674,-0.0013831501925276044,18.087524,-0.0026737709448089327
39628378763954936,21.630896,-0.04222190054075518,20.643917,-0.011303355618106968,20.121346,-0.011690376329603448
39628378763956596,21.36427,-0.023786677344998015,21.262777,-0.023350123175978,21.134012,-0.030808620511741644
39628378768149402,20.318048,-0.008767737231871318,19.935604,-0.006155588927443472,19.964785,-0.010551206689753454
39628378780734348,20.50412,-0.010231210042702103,20.228403,-0.007804279418900023,20.134275,-0.012380771979422259
39628378784924339,21.657722,-0.08832337959958973,21.40005,-0.041074075721915945,21.101261,-0.033664636222930845
39628378784925690,21.124779,-0.01753743493908124,20.566154,-0.010095695761383866,20.561306,-0.017774876431039182
39628378784927487,20.982063,-0.016285450656366867,20.766869,-0.01216612934604736,20.693058,-0.019031114299163192
39628378789122088,21.368786,-0.02985865914594826,21.120062,-0.02093894876671202,20.678656,-0.01971344881459497
39628378793316903,18.754808,-0.002495240570417956,17.880089,-0.0012906374605253185,17.577873,-0.001898714037298547
39628378797508691,21.400328,-0.025327224445791566,21.223751,-0.023699070250211726,20.963543,-0.02590048486341884
39628378805896223,21.381184,-0.1578417373075016,21.449644,-0.0843899883986368,21.512375,-0.10624888670955103
39628378810091703,21.609476,-0.09915516762494027,21.335815,-0.05103234139809934,21.23707,-0.04207000393744537
39628378814288248,21.584679,-0.08847222865492617,21.162436,-0.02314133777376143,20.732718,-0.02130566345548828
39628378818481273,21.490704,-0.05033954809772553,21.151424,-0.025430660656808917,20.785412,-0.024840198818820432
39628378822672533,21.578749,-0.06402082085001723,21.418917,-0.05191406868670019,21.25039,-0.054854961531279736
39628378822673255,21.635275,-0.0755126271924394,21.295315,-0.03572153536290514,20.920063,-0.02727879151808538
39628378822674338,20.93953,-0.016855952890568533,20.612251,-0.012768045464076835,20.485188,-0.016997489433548577
39628378822674516,20.144146,-0.00974795354181429,19.91933,-0.006917405824159329,19.715155,-0.009855423136813108
39628378822674841,21.349285,-0.02769931554226478,21.23148,-0.03333915989164511,21.04914,-0.02979452252972292
39628378826867451,21.448172,-0.03337601290337086,21.359135,-0.05608659784699386,21.409443,-0.06509811493737142
39628378826867608,21.508142,-0.04037130757946616,21.154507,-0.02502781681118863,21.06554,-0.030957144364485354
39628378826869393,21.155033,-0.021079434857492134,21.00728,-0.02012765145758266,20.66534,-0.021624417684327372
39628378826869633,21.319103,-0.027717211518474706,21.140305,-0.0253990124599124,20.826115,-0.0247821485631729
39628378826870903,19.845015,-0.007483698462752835,19.448137,-0.004845649680201007,19.439142,-0.007931148304433448
39628378831061699,19.820248,-0.00770768820165973,19.459892,-0.004677805761233622,19.448244,-0.00789254892520149
39628378835258411,21.623425,-0.04432519660177929,21.348684,-0.036105992106904516,21.368305,-0.057443645407739365
39628378843646779,20.050222,-0.007390913249857568,19.512024,-0.004361012441562173,19.215343,-0.006307923034887604
39628378843648050,21.395813,-0.02472836095307637,21.067833,-0.020073506709254722,20.791948,-0.024158296288799102
39628378843648809,20.854197,-0.013066175424644893,20.227955,-0.008433718961142306,20.059422,-0.011745854873393476
39628378847842707,19.438778,-0.005847625753151524,19.2365,-0.00523042652133786,19.208553,-0.0076276918515027735
39628378852032642,21.26529,-0.021647621785279934,21.024725,-0.02397894578338216,20.914757,-0.032042898866259745
39628378852032732,21.010935,-0.016361512465253008,20.511148,-0.011328951718352175,20.36158,-0.016186847933669975
39628378852033684,20.322193,-0.009591525407601725,20.061493,-0.008528216979446761,19.956207,-0.012955526404307789
39628378852034764,20.83014,-0.01366010877447858,20.497683,-0.012243965750871454,20.430925,-0.018683321755759968
39628378852035803,21.624367,-0.06606796998915564,20.805285,-0.01840886099438759,20.190361,-0.015328361669070468
39628378852036448,21.726942,-0.06237622245121053,21.377937,-0.06365452274850535,21.39795,-0.08035183234770521
39628378860421348,21.021194,-0.016734293027545505,20.708807,-0.016756197127854977,20.79294,-0.029032578344955262
39628384212353195,20.791426,-0.012901498602566935,20.680922,-0.012514525784718008,20.394518,-0.01563769270958857
39628384220741763,21.339664,-0.025603836158153287,20.908146,-0.01628113983015835,20.658306,-0.01994305556230812
39628384229131758,21.279736,-0.02219680240888117,21.170977,-0.023127829287932836,21.026234,-0.02740417023428336
39628384241716383,20.96579,-0.015190625222116064,20.93864,-0.015497363437518055,20.675508,-0.018902497931968437
39628384250103461,21.237926,-0.021093032820544873,20.685528,-0.011192174165201933,20.703957,-0.018879127671661663
39628384250103584,20.859982,-0.014968714946316504,19.936724,-0.006294496268409761,19.481306,-0.00760788111326569
39628384250103930,20.845728,-0.013467393989897426,20.49081,-0.00973830116164277,20.475407,-0.015709663806628367
39628384250103972,21.179367,-0.01918558381282753,20.932873,-0.01497349998150909,21.16571,-0.03258397030129628
39628384250105179,21.52998,-0.0425124127453702,21.264248,-0.02800074758211197,21.420094,-0.06658069479110885
39628384254300104,21.25779,-0.020907386025037167,20.898008,-0.014632295010230494,20.502014,-0.015675344387198364
39628384258490657,20.90411,-0.014117563427580193,20.348946,-0.008897385236762149,20.245647,-0.013325974661919206
39628384258493956,19.854055,-0.006024346714824708,19.771324,-0.0053860820091282575,19.794796,-0.00925417456134491
39628384271073415,21.603792,-0.19738856649783032,21.265884,-0.09322383174886817,21.49913,-0.07496991261577178
39628384271073820,19.65364,-0.006814154560003554,19.33573,-0.0041587113636062665,19.342966,-0.007126765078664545
39628384271074920,20.530067,-0.01208134512054657,20.242218,-0.008779124591833226,20.09019,-0.012357547181510305
39628384275267687,21.48024,-0.03652651727482064,21.095505,-0.01971285328719508,20.958767,-0.026111009061709878
39628384275270897,21.526854,-0.04633304279644444,21.170004,-0.02228983163810643,20.979002,-0.026764834369228697
39628384275272220,21.417168,-0.03594331308336947,21.211449,-0.03163660661319187,21.07232,-0.037205051371864764
39628384279466323,21.659065,-0.07375594514666768,21.646004,-0.08576204856308024,21.342533,-0.04616800706012212
39628384283656803,19.184797,-0.004897794404111222,19.078716,-0.0034243273635783606,18.829811,-0.004789465324488639
39628384283656986,21.345924,-0.027089112721821015,21.011055,-0.017802293962804114,21.153547,-0.034031988295467046
39628384283658159,21.365807,-0.03662700272894294,21.198208,-0.03654863877813613,21.068031,-0.0390855230617164
39628384283658160,19.791992,-0.009469970548203012,19.837772,-0.008759770241202653,19.608387,-0.010520105863437558
39628384283658212,21.338396,-0.04404752436357082,21.097107,-0.04852628750122271,21.194885,-0.05237882434928425
39628384287853956,21.629045,-0.16237225647586498,21.494831,-0.11733252481311546,21.296167,-0.07436732189160852
39628384292044943,21.51763,-0.07320998582050235,21.244299,-0.030216868705938933,21.28553,-0.049577686088793406
39628384296239938,21.730953,-0.11773924825980626,21.410158,-0.05113787119882976,21.275482,-0.07002294707879092
39628384296240875,21.723305,-0.16578185975386475,21.408516,-0.04666797212615989,21.182003,-0.045755868290641814
39628384296241232,21.611885,-0.06446737562875017,21.39549,-0.04852324218195684,21.32551,-0.12948650180210036
